"title","categoryName","address","neighborhood","street","city","postalCode","state","countryCode","website","phone","phoneUnformatted","location/lat","location/lng"
"Moes Halal Food","Halal restaurant","270- 05 76th Ave, Glen Oaks, NY 11004","Glen Oaks","270- 05 76th Ave","Glen Oaks","11004","New York","US",,"(917) 279-9926","+19172799926","40.7533245","-73.7072011"
"Santoor Indian Restaurant","Indian restaurant","257-05 Union Tpke, Queens, NY 11004","Glen Oaks","257-05 Union Tpke","Queens","11004","New York","US",,"(718) 343-3939","+17183433939","40.7460327","-73.7143081"
"Baba Khan Kabab House","Pakistani restaurant","25319 Union Tpke, Glen Oaks, NY 11004","Glen Oaks","25319 Union Tpke","Glen Oaks","11004","New York","US",,"(718) 343-0666","+17183430666","40.7445198","-73.7172223"
"Singas Famous Pizza","Pizza restaurant","26021 Hillside Ave., Queens, NY 11004","Floral Park","26021 Hillside Ave.","Queens","11004","New York","US","https://www.singasfloralpark.com/?utm_source=gbp","(718) 347-4300","+17183474300","40.7377115","-73.7076237"
"Green Olive Kosher Pizza and Falafel","Kosher restaurant","271-11 Union Tpke, Queens, NY 11040","Glen Oaks","271-11 Union Tpke","Queens","11040","New York","US","https://www.greenolivepizzany.com/","(718) 962-2365","+17189622365","40.7520768","-73.7031555"
"Flavor of India","Indian restaurant","25917 Hillside Ave., Floral Park, NY 11004","Floral Park","25917 Hillside Ave.","Floral Park","11004","New York","US","https://www.flavorofindiany.com/","(718) 343-5888","+17183435888","40.7375508","-73.7085511"
"Usha Foods","Indian restaurant","255-03 Hillside Ave., Queens, NY 11004","Floral Park","255-03 Hillside Ave.","Queens","11004","New York","US","https://www.ushafoods.com/","(718) 343-1500","+17183431500","40.7366371","-73.7126574"
"Sunshine Restaurant","Pakistani restaurant","255-09 Hillside Ave., Queens, NY 11004","Floral Park","255-09 Hillside Ave.","Queens","11004","New York","US","https://www.sunshinerestaurantny.com/","(718) 343-2300","+17183432300","40.7366088","-73.7124911"
"Honest Indian Restaurant","Indian restaurant","258-03 Hillside Ave., Queens, NY 11004","Floral Park","258-03 Hillside Ave.","Queens","11004","New York","US","https://honest-ny.shop/","(718) 675-4500","+17186754500","40.7371173","-73.7100352"
"Bia","Vietnamese restaurant","271-12 Union Tpke, Queens, NY 11040","Floral Park","271-12 Union Tpke","Queens","11040","New York","US","https://www.bia11040.com/","(718) 347-4422","+17183474422","40.7518825","-73.7024551"
"McDonald's","Fast food restaurant","256-03 Union Tpke, Glen Oaks, NY 11004","Glen Oaks","256-03 Union Tpke","Glen Oaks","11004","New York","US","https://www.mcdonalds.com/us/en-us/location/NY/GLEN-OAKS/256-03-UNION-TURNPIKE/27388.html?cid=RF:YXT:GMB::Clicks","(718) 343-5367","+17183435367","40.7456809","-73.7151654"
"Kamala Kitchen","Bengali restaurant","260-07 Hillside Ave., Queens, NY 11004","Floral Park","260-07 Hillside Ave.","Queens","11004","New York","US","https://kamalakitchen.com/","(718) 540-4626","+17185404626","40.7375414","-73.7080874"
"Buffalo Wild Wings 'GO'","Chicken wings restaurant","271-20 Union Tpke, Queens, NY 11040","Floral Park","271-20 Union Tpke","Queens","11040","New York","US","https://www.buffalowildwings.com/locations/us/ny/new-hyde-park/271-20-union-turnpike/sports-bar-1825/?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link","(718) 289-4804","+17182894804","40.7518496","-73.7022491"
"Harry Sweets & Snacks","North Indian restaurant","248-6 Union Tpke, Queens, NY 11426","Bellerose Manor","248-6 Union Tpke","Queens","11426","New York","US","https://harrysweetsonline.com/","(718) 347-0888","+17183470888","40.7422777","-73.7216719"
"Aanch","Indian restaurant","83-47 258th St, Queens, NY 11004","Floral Park","83-47 258th St","Queens","11004","New York","US","https://aanch.com/","(718) 831-1111","+17188311111","40.7374625","-73.7099733"
"The Halal Urban Bistro aka THE HUB","American restaurant","258th Street &, Hillside Ave., Queens, NY 11004","Floral Park","258th Street &, Hillside Ave.","Queens","11004","NY","US","https://instagram.com/thehalalurbanbistro?igshid=MzRlODBiNWFlZA==",,,"40.7368808","-73.7099567"
"Liu's Garden","Chinese restaurant","265-19 Union Tpke, Queens, NY 11040","Glen Oaks","265-19 Union Tpke","Queens","11040","New York","US",,"(718) 347-3106","+17183473106","40.7496114","-73.70764"
"Top Halal Chef","Halal restaurant","263-14 Hillside Ave., Queens, NY 11001","Floral Park","263-14 Hillside Ave.","Queens","11001","New York","US","https://tophalalchef.com/?utm_source=google","(718) 970-7173","+17189707173","40.7378917","-73.7049825"
"King kabab Restaurant","Bangladeshi restaurant","256-09 Hillside Ave., Queens, NY 11004","Floral Park","256-09 Hillside Ave.","Queens","11004","New York","US",,"(718) 470-0059","+17184700059","40.7368051","-73.7116095"
"Pizza Twist","Pizza restaurant","259 Hillside Ave. Suite 7, Queens, NY 11004","Floral Park","259 Hillside Ave. Suite 7","Queens","11004","New York","US","https://order.online/online-ordering/business/-71389/","(516) 865-6555","+15168656555","40.73746","-73.7089759"
"Juice For Life","Health food restaurant","27111 Union Tpke #4, Queens, NY 11040","Glen Oaks","27111 Union Tpke #4","Queens","11040","New York","US","http://www.juiceforlife.com/","(718) 343-2200","+17183432200","40.7521997","-73.7029061"
"Ocean Restaurant","Chinese restaurant","245-10 Horace Harding Expy, Douglaston, NY 11362","Douglaston","245-10 Horace Harding Expy","Douglaston","11362","New York","US","https://www.oceanlittleneck.com/","(718) 279-8893","+17182798893","40.7596445","-73.7330615"
"Shawarma Pita","Mediterranean restaurant","24809 Union Tpke, Queens, NY 11426","Jamaica","24809 Union Tpke","Queens","11426","New York","US","https://www.shawarmapita.com/","(718) 732-3526","+17187323526","40.7426717","-73.7218809"
"Chapli & wings","Fast food restaurant","260-04 Hillside Ave., Queens, NY 11004","Floral Park","260-04 Hillside Ave.","Queens","11004","New York","US",,"(516) 551-4699","+15165514699","40.7370056","-73.7078645"
"Subway","Sandwich shop","259-19 Union Tpke #59A, Glen Oaks, NY 11004","Glen Oaks","259-19 Union Tpke #59A","Glen Oaks","11004","New York","US","https://restaurants.subway.com/united-states/ny/glen-oaks/259-19-union-turnpike?utm_source=yxt-goog&utm_medium=local&utm_term=acquisition&utm_content=56496&utm_campaign=yxt-restaurant-listing-allyear-2020&cid=0%3Atx%3A0%3Aswy-web%3A0%3A0&segment_code=0&y_source=1_MTQ4OTg0MTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 343-0790","+17183430790","40.747074","-73.712529"
"Subway","Sandwich shop","271-06 Union Tpke, Queens, NY 11040","Floral Park","271-06 Union Tpke","Queens","11040","New York","US","https://restaurants.subway.com/united-states/ny/new-hyde-park/271-06-union-tpke?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=22597&utm_campaign=evergreen-2020&y_source=1_MTQ5MTU5NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 347-0477","+17183470477","40.7517649","-73.7025201"
"Tropical Smoothie Cafe","Restaurant","259-15A Union Tpke, Glen Oaks, NY 11004","Glen Oaks","259-15A Union Tpke","Glen Oaks","11004","New York","US","https://locations.tropicalsmoothiecafe.com/ny/glen-oaks/259-15a-union-turnpike?y_source=1_NjcyMDY4NzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(929) 564-2860","+19295642860","40.7469795","-73.712534"
"Falafeldelivery","Restaurant","27010 Grand Central Pkwy #29b, Queens, NY 11005","Glen Oaks","27010 Grand Central Pkwy #29b","Queens","11005","New York","US","http://www.falafeldelivery.com/","(516) 680-8937","+15166808937","40.7568337","-73.715194"
"Majlis of NY","Restaurant","248-05 Union Tpke, Queens, NY 11426","Glen Oaks","248-05 Union Tpke","Queens","11426","New York","US","https://www.majlisofny.com/","(718) 343-4869","+17183434869","40.7426943","-73.722007"
"Indian Hot Halal Food","Fast food restaurant","256-13 Hillside Ave., Queens, NY 11001","Floral Park","256-13 Hillside Ave.","Queens","11001","New York","US",,,,"40.7368531","-73.711271"
"Panera Bread","Cafe","270-05 76th Ave, Queens, NY 11040","Glen Oaks","270-05 76th Ave","Queens","11040","New York","US","https://www.panerabread.com/en-us/cafe/locations/ny/queens/270-05-76th-avenue?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=609367&utm_content=main","(718) 347-1409","+17183471409","40.7542402","-73.7077067"
"Al Nar Hookah Lounge","Hookah bar","271-21 Union Tpke, Queens, NY 11040","Glen Oaks","271-21 Union Tpke","Queens","11040","New York","US","https://instagram.com/alnarcafe","(929) 600-5805","+19296005805","40.7522066","-73.7025273"
"Real Usha Sweets & Snacks","Indian sweets shop","259-15 Hillside Ave., Queens, NY 11004","Floral Park","259-15 Hillside Ave.","Queens","11004","New York","US","http://www.realusha.com/","(718) 343-7500","+17183437500","40.7374247","-73.7086555"
"Dunkin'","Coffee shop","25609 Union Tpke, Glen Oaks, NY 11004","Glen Oaks","25609 Union Tpke","Glen Oaks","11004","New York","US","https://locations.dunkindonuts.com/en/ny/glen-oaks/25609-union-turnpike/339910?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=339910&y_source=1_MTIxMDU1OTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 343-3611","+17183433611","40.7457513","-73.7150395"
"Farine Baking Company","Restaurant","256-13 Hillside Ave., Queens, NY 11004","Floral Park","256-13 Hillside Ave.","Queens","11004","New York","US",,"(718) 343-0430","+17183430430","40.7368544","-73.7113376"
"Spiro's food truck","Restaurant","270-5, 11040 76th Ave, Glen Oaks, NY 11005","Glen Oaks","270-5, 11040 76th Ave","Glen Oaks","11005","New York","US",,"(718) 831-9550","+17188319550","40.7532247","-73.7072227"
"Randall Restaurant","Dominican restaurant","1328 Randall Ave, Bronx, NY 10474","West Bronx","1328 Randall Ave","Bronx","10474","New York","US",,"(718) 328-0343","+17183280343","40.8122007","-73.8844224"
"Market Place Restaurant Cocktail","American restaurant","355 Food Center Dr, Bronx, NY 10474","West Bronx","355 Food Center Dr","Bronx","10474","New York","US",,"(718) 542-2900","+17185422900","40.8062387","-73.8747435"
"3J","Latin American restaurant","554 Southern Blvd, Bronx, NY 10455","West Bronx","554 Southern Blvd","Bronx","10455","New York","US",,"(347) 346-1381","+13473461381","40.8124291","-73.9042176"
"La Patrona Restaurant","Mexican restaurant","558 Southern Blvd, Bronx, NY 10455","West Bronx","558 Southern Blvd","Bronx","10455","New York","US","http://patronaresturant.com/","(347) 270-5545","+13472705545","40.8122665","-73.9031049"
"JOHNNY'S CAFE","Mexican restaurant","1232 Randall Ave, Bronx, NY 10474","West Bronx","1232 Randall Ave","Bronx","10474","New York","US",,"(718) 860-2330","+17188602330","40.8114802","-73.8889958"
"Good Taste","Chinese restaurant","863 E 149th St, Bronx, NY 10455","West Bronx","863 E 149th St","Bronx","10455","New York","US","http://good-taste-4-the-bronx.keeq.io/","(718) 993-9367","+17189939367","40.811779","-73.903345"
"Tori's","Mexican restaurant","859 E 149th St, Bronx, NY 10455","West Bronx","859 E 149th St","Bronx","10455","New York","US",,,,"40.8118239","-73.903503"
"Taqueria kesarricas","Mexican restaurant","1240 Randall Ave, Bronx, NY 10474","West Bronx","1240 Randall Ave","Bronx","10474","New York","US",,,,"40.8116064","-73.8882609"
"Fratilli's Pizza","Pizza restaurant","404 Hunts Point Ave, Bronx, NY 10474","West Bronx","404 Hunts Point Ave","Bronx","10474","New York","US","http://fratillis.com/","(718) 542-7340","+17185427340","40.8098307","-73.880663"
"Maravillas Bar & Grill","Ecuadorian restaurant","264 Soundview Ave, Bronx, NY 10473","East Bronx","264 Soundview Ave","Bronx","10473","New York","US",,"(718) 618-7440","+17186187440","40.8111645","-73.8553621"
"Cantina Tarasca","Restaurant","576 Southern Blvd, Bronx, NY 10455","West Bronx","576 Southern Blvd","Bronx","10455","New York","US",,"(718) 450-3399","+17184503399","40.8124707","-73.9024085"
"Fuhgeddaboudit Pizzeria Cafe","Pizza restaurant","327 Soundview Ave, Bronx, NY 10473","East Bronx","327 Soundview Ave","Bronx","10473","New York","US","https://www.fuggedaboutitmenu.com/","(718) 708-9208","+17187089208","40.8121069","-73.8568348"
"Wilbel Pizza","Pizza restaurant","605 Southern Blvd, Bronx, NY 10455","West Bronx","605 Southern Blvd","Bronx","10455","New York","US","http://www.webelpizza.com/","(718) 292-2450","+17182922450","40.8128863","-73.9020562"
"Taqueria El Cebollin","Restaurant","587 Southern Blvd, Bronx, NY 10455","West Bronx","587 Southern Blvd","Bronx","10455","New York","US","https://taqueriaelcebollin.com/","(929) 246-5118","+19292465118","40.8128055","-73.902394"
"Farmer's Fridge","Health food restaurant","Located in the RNDC employee cafeteria along the vending wall, 11-11 Hazen St, East Elmhurst, NY 11370","East Elmhurst","Located in the RNDC employee cafeteria along the vending wall, 11-11 Hazen St","East Elmhurst","11370","NY","US","https://www.farmersfridge.com/","(312) 229-0099","+13122290099","40.78917","-73.88244"
"Farmer's Fridge","Health food restaurant","Located in the GRVC employee cafeteria along the vending wall, 09-09 Hazen St, East Elmhurst, NY 11370","East Elmhurst","Located in the GRVC employee cafeteria along the vending wall, 09-09 Hazen St","East Elmhurst","11370","New York","US","https://www.farmersfridge.com/","(312) 229-0099","+13122290099","40.792088","-73.886209"
"Farmer's Fridge","Health food restaurant","Located in the EMTC employee cafeteria along the vending wall, 10-10 Hazen St, East Elmhurst, NY 11370","East Elmhurst","Located in the EMTC employee cafeteria along the vending wall, 10-10 Hazen St","East Elmhurst","11370","NY","US","https://www.farmersfridge.com/","(312) 229-0099","+13122290099","40.78988","-73.88631"
"Farmer's Fridge","Health food restaurant","Located in the NIC employee cafeteria along, the vending wall, 18-18 Hazen St, East Elmhurst, NY 11370","East Elmhurst","Located in the NIC employee cafeteria along, the vending wall, 18-18 Hazen St","East Elmhurst","11370","New York","US","https://www.farmersfridge.com/","(312) 229-0099","+13122290099","40.79574","-73.8856"
"Popeyes Louisiana Kitchen","Chicken restaurant","845 E 149th St, Bronx, NY 10455","West Bronx","845 E 149th St","Bronx","10455","New York","US","https://www.popeyes.com/store-locator/store/restaurant_83575?utm_source=yext&utm_medium=referral&utm_campaign=organic-local-listings","(718) 292-6881","+17182926881","40.8125472","-73.9046352"
"149st DELI","Deli","543 Southern Blvd, Bronx, NY 10455","West Bronx","543 Southern Blvd","Bronx","10455","New York","US",,"(718) 742-5732","+17187425732","40.812406","-73.904012"
"The Point CAFE & GRILL","Restaurant","402 Hunts Point Ave, Bronx, NY 10474","West Bronx","402 Hunts Point Ave","Bronx","10474","New York","US",,"(718) 589-7777","+17185897777","40.8098108","-73.8806457"
"Allen's Restaurant","American restaurant","1201 Randall Ave, Bronx, NY 10474","West Bronx","1201 Randall Ave","Bronx","10474","New York","US","https://allenrestaurant.seedandsauce.com/","(718) 861-7564","+17188617564","40.8117356","-73.8902596"
"Farmer's Fridge","Health food restaurant","16-06 Hazen St Located in the West building employee cafeteria along the vending wall, East Elmhurst, NY 11370","East Elmhurst","16-06 Hazen St Located in the West building employee cafeteria along the vending wall","East Elmhurst","11370","NY","US","https://www.farmersfridge.com/","(312) 229-0099","+13122290099","40.7925062","-73.8910423"
"Oasis Coffee Shop","Coffee shop","390 Tiffany St, Bronx, NY 10474","West Bronx","390 Tiffany St","Bronx","10474","New York","US","https://www.orderoasiscoffeeshopny.com/","(718) 328-4400","+17183284400","40.8079028","-73.8892598"
"Little Caesars Pizza","Pizza restaurant","841 E 149th St, Bronx, NY 10455","West Bronx","841 E 149th St","Bronx","10455","New York","US","https://littlecaesars.com/en-us/store/10324","(347) 590-6370","+13475906370","40.8125822","-73.9049258"
"Tropical Restaurant","Restaurant","587 Bryant Ave, Bronx, NY 10474","West Bronx","587 Bryant Ave","Bronx","10474","New York","US",,,,"40.8122082","-73.8850432"
"New York Prime Beef","Butcher shop","355 Food Center Dr F16, Bronx, NY 10474","West Bronx","355 Food Center Dr F16","Bronx","10474","New York","US","http://www.newyorkprimebeef.com/","(800) 783-2569","+18007832569","40.806872","-73.8721934"
"Noches de Palenque","Mexican restaurant","561 Southern Blvd, Bronx, NY 10455","West Bronx","561 Southern Blvd","Bronx","10455","New York","US","https://nochesdepalenqueny.com/","(718) 676-7661","+17186767661","40.8127004","-73.9032134"
"Farmer's Fridge","Health food restaurant","Located in the OBCC employee area along, the vending wall, 16-00 Hazen St, East Elmhurst, NY 11370","East Elmhurst","Located in the OBCC employee area along, the vending wall, 16-00 Hazen St","East Elmhurst","11370","New York","US","https://www.farmersfridge.com/","(312) 229-0099","+13122290099","40.79578","-73.88908"
"Lantern House","Restaurant","Bronx, NY 10455","West Bronx",,"Bronx","10455","New York","US",,,,"40.8114482","-73.9048576"
"Lulu Juicy Fruit Inc","Juice shop","550 Southern Blvd, Bronx, NY 10455","West Bronx","550 Southern Blvd","Bronx","10455","New York","US","https://www.instagram.com/lulujuicyfruitc?igshid=YzVkODRmOTdmMw==","(347) 726-5068","+13477265068","40.8121528","-73.9034163"
"Dunkin'","Coffee shop","843 E 149th St, Bronx, NY 10455","West Bronx","843 E 149th St","Bronx","10455","New York","US","https://locations.dunkindonuts.com/en/ny/bronx/843-east-149th-st/338595?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=338595&y_source=1_MTIxMDU2NDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 292-6882","+17182926882","40.8125469","-73.9047379"
"Diamond Club","Restaurant","673 Hunts Point Ave, Bronx, NY 10474","West Bronx","673 Hunts Point Ave","Bronx","10474","New York","US","http://diamondclubbx.com/","(718) 893-4466","+17188934466","40.8133599","-73.8850224"
"Hero Factory","Italian restaurant","904 E 149th St, Bronx, NY 10455","West Bronx","904 E 149th St","Bronx","10455","New York","US",,,,"40.8099477","-73.9033677"
"AA Caridad","Spanish restaurant","1380 Randall Ave, Bronx, NY 10474","West Bronx","1380 Randall Ave","Bronx","10474","New York","US",,"(917) 473-6987","+19174736987","40.8126286","-73.8818564"
"Dig Inn Commissary","Grill","509 Manida St, Bronx, NY 10474","West Bronx","509 Manida St","Bronx","10474","New York","US",,"(718) 381-8952","+17183818952","40.810578","-73.887663"
"RD Caridad","Dominican restaurant","501 Hunts Point Ave, Bronx, NY 10474","West Bronx","501 Hunts Point Ave","Bronx","10474","New York","US",,"(718) 676-2811","+17186762811","40.8109661","-73.8825006"
"Chef Rose Restaurant","Dominican restaurant","205 W 231st St, Bronx, NY 10463","West Bronx","205 W 231st St","Bronx","10463","New York","US","https://instagram.com/chefroserestaurant?igshid=NzZlODBkYWE4Ng%3D%3D&utm_source=qr","(929) 589-8851","+19295898851","40.8791901","-73.9050497"
"Malecon","Dominican restaurant","5592 Broadway, Bronx, NY 10463","West Bronx","5592 Broadway","Bronx","10463","New York","US","http://www.maleconbronx.com/","(718) 432-5155","+17184325155","40.8792538","-73.9042203"
"Tibbett Diner","Diner","3033 Tibbett Ave, Bronx, NY 10463","West Bronx","3033 Tibbett Ave","Bronx","10463","New York","US","http://www.tibbettdiner.com/","(718) 549-8893","+17185498893","40.8804201","-73.909035"
"El Tina Riverdale Restaurant","Dominican restaurant","308 W 231st St, Bronx, NY 10463","West Bronx","308 W 231st St","Bronx","10463","New York","US","http://eltinariverdale.com/","(718) 684-6228","+17186846228","40.8808915","-73.9088142"
"Caridad Kingsbridge","Dominican restaurant","135 W Kingsbridge Rd, Bronx, NY 10468","West Bronx","135 W Kingsbridge Rd","Bronx","10468","New York","US","http://www.caridadatkingsbridge.com/","(718) 601-7660","+17186017660","40.8694029","-73.9030902"
"Amores Café","Restaurant","5025 Broadway, New York, NY 10034","Manhattan","5025 Broadway","New York","10034","New York","US",,"(646) 360-3320","+16463603320","40.8697228","-73.9166531"
"Aroma Restaurant Bar","Restaurant","5523 Broadway, Bronx, NY 10463","West Bronx","5523 Broadway","Bronx","10463","New York","US","http://aromarestaurantbar.com/","(718) 601-0020","+17186010020","40.8775612","-73.9061931"
"Bedford Cafe","American restaurant","1 Bedford Park Blvd, Bronx, NY 10468","West Bronx","1 Bedford Park Blvd","Bronx","10468","New York","US","https://www.bedfordcafe.nyc/","(718) 365-3446","+17183653446","40.873515","-73.889076"
"Cloister Grill","Grill","7 Henshaw St, New York, NY 10034","Manhattan","7 Henshaw St","New York","10034","New York","US",,"(212) 942-1580","+12129421580","40.866726","-73.929956"
"Leche y Miel Restaurant","Dominican restaurant","5761 Broadway, Bronx, NY 10463","West Bronx","5761 Broadway","Bronx","10463","New York","US","http://www.lecheymielrestaurant.net/","(718) 708-5787","+17187085787","40.8837324","-73.9017926"
"Bocaditos Bistro NYC","Restaurant","4863 Broadway, New York, NY 10034","Manhattan","4863 Broadway","New York","10034","New York","US","http://bocaditosbistronyc.com/","(646) 649-4212","+16466494212","40.8668707","-73.9239955"
"La villa mx restaurante","Mexican restaurant","240 W 231st St, Bronx, NY 10463","West Bronx","240 W 231st St","Bronx","10463","New York","US","http://www.lavillamx.com/","(718) 758-4790","+17187584790","40.8795261","-73.9063362"
"Riverdale Indian Grill","Indian restaurant","5225 Broadway, Bronx, NY 10463","The Bronx","5225 Broadway","Bronx","10463","New York","US","https://www.riverdaleindiangrillny.com/?utm_source=gmb&utm_medium=website","(718) 825-3030","+17188253030","40.8752518","-73.909459"
"Flame Bronx","Asian fusion restaurant","5740 Broadway Unit # 5, Bronx, NY 10463","West Bronx","5740 Broadway Unit # 5","Bronx","10463","New York","US","http://www.flameriverdale.com/","(718) 884-2828","+17188842828","40.8827421","-73.9015577"
"Galicia Tapas","Tapas restaurant","575 W 207th St, New York, NY 10034","Manhattan","575 W 207th St","New York","10034","New York","US","https://www.galiciarestaurantnyc.com/","(646) 678-5132","+16466785132","40.8667205","-73.9203661"
"Salvatores of Soho","Pizza restaurant","3738 Riverdale Ave, Bronx, NY 10463","Fieldston","3738 Riverdale Ave","Bronx","10463","New York","US","http://salvatoresofsoho.com/","(718) 548-7499","+17185487499","40.8876312","-73.9069547"
"Happy Dragon","Chinese restaurant","3388 Jerome Ave, Bronx, NY 10467","Norwood","3388 Jerome Ave","Bronx","10467","New York","US",,"(718) 231-3388","+17182313388","40.8804598","-73.8836075"
"My Kitchen Flavor","Restaurant","269 W 231st St, Bronx, NY 10463","West Bronx","269 W 231st St","Bronx","10463","New York","US",,"(347) 821-8089","+13478218089","40.8803219","-73.9070132"
"Dale Diner","Diner","189 W 231st St, Bronx, NY 10463","West Bronx","189 W 231st St","Bronx","10463","New York","US",,"(718) 549-4445","+17185494445","40.878852","-73.904156"
"Metate","Mexican restaurant","3515 Johnson Ave, Bronx, NY 10463","Riverdale","3515 Johnson Ave","Bronx","10463","New York","US","https://metaterestaurantny.com/riverdale/","(718) 543-4444","+17185434444","40.8860772","-73.9100217"
"Pelicana Chicken","Chicken restaurant","149-44 14th Ave, Whitestone, NY 11357","Whitestone","149-44 14th Ave","Whitestone","11357","New York","US","https://www.pelicanausa.com/home","(347) 542-3755","+13475423755","40.7885796","-73.8143518"
"Whitestone Diner","Diner","149-21 14th Ave, Whitestone, NY 11357","Whitestone","149-21 14th Ave","Whitestone","11357","New York","US","https://whitestone-diner.com/","(718) 746-6761","+17187466761","40.7885749","-73.8153798"
"The Waterfront NYC","New American restaurant","Parking lot, 500 Hutchinson Riv Pkwy, Bronx, NY 10465","East Bronx","Parking lot, 500 Hutchinson Riv Pkwy","Bronx","10465","New York","US","http://thewaterfrontnyc.com/","(718) 414-1577","+17184141577","40.8113899","-73.8336105"
"Ginger and Lemongrass","Vietnamese restaurant","12-53 150th St, Whitestone, NY 11357","Whitestone","12-53 150th St","Whitestone","11357","New York","US","http://gingerandlemongrass.com/","(347) 732-4720","+13477324720","40.7892691","-73.8137162"
"Freddy's Pizzeria","Pizza restaurant","12-66 150th St, Whitestone, NY 11357","Whitestone","12-66 150th St","Whitestone","11357","New York","US","https://www.facebook.com/freddyspizzeriawhitestone","(718) 767-4502","+17187674502","40.7889535","-73.8140462"
"Mr. Pollo #2","Colombian restaurant","12-27A 150th St, Whitestone, NY 11357","Whitestone","12-27A 150th St","Whitestone","11357","New York","US","http://www.mrpollowhitestone.com/","(718) 357-4444","+17183574444","40.7900009","-73.8141479"
"Casa Asia","Asian restaurant","149-45 14th Ave, Whitestone, NY 11357","Whitestone","149-45 14th Ave","Whitestone","11357","New York","US","http://www.casabistrony.com/","(718) 767-6868","+17187676868","40.7888798","-73.8145046"
"Caffe Rustico","Pizza restaurant","726 149th St, Whitestone, NY 11357","Whitestone","726 149th St","Whitestone","11357","New York","US","https://www.caferusticony.com/","(718) 357-3737","+17183573737","40.7936461","-73.8180343"
"Julieat's Bubble Tea & Dessert Cafe","Dessert restaurant","149-44 14th Ave, Whitestone, NY 11357","Whitestone","149-44 14th Ave","Whitestone","11357","New York","US","https://www.julieats.com/","(917) 563-1300","+19175631300","40.7885796","-73.8143518"
"Lucky Village Beer Cave","Grocery store","12-50 150th St, Flushing, NY 11357","Flushing","12-50 150th St","Flushing","11357","New York","US",,"(917) 292-4770","+19172924770","40.7894157","-73.81427"
"Yummy Taco Cafe","Mexican restaurant","901 College Point Blvd, College Point, NY 11356","College Point","901 College Point Blvd","College Point","11356","New York","US","https://www.orderyummytacocafe.com/","(929) 444-7005","+19294447005","40.7893135","-73.8453002"
"Cocina","Latin American restaurant","4986 Broadway, New York, NY 10034","Manhattan","4986 Broadway","New York","10034","New York","US",,"(212) 544-2221","+12125442221","40.8681592","-73.9190507"
"Castle Chicken and Burgers","Halal restaurant","5987 Broadway, Bronx, NY 10471","Fieldston","5987 Broadway","Bronx","10471","New York","US","https://www.castlechicken.com/upcoming-locations/","(718) 618-0044","+17186180044","40.8901245","-73.8984724"
"Moon Thai Kitchen NY","Thai restaurant","438 W 238th St, Bronx, NY 10463","Fieldston","438 W 238th St","Bronx","10463","New York","US","https://moon-thai-kitchen.webnode.page/","(718) 975-3606","+17189753606","40.88709","-73.9047232"
"El Economico Restaurant","Dominican restaurant","5589 Broadway, Bronx, NY 10463","West Bronx","5589 Broadway","Bronx","10463","New York","US","https://eleconomicorestaurant.com/","(718) 796-4851","+17187964851","40.8794328","-73.9048273"
"Jerome Pizza Pasta","Pizza restaurant","21 Bedford Park Blvd, Bronx, NY 10468","West Bronx","21 Bedford Park Blvd","Bronx","10468","New York","US","http://jeromesmenu.com/","(718) 933-3455","+17189333455","40.8731811","-73.8888217"
"Garden Cafe","Restaurant","4961 Broadway, New York, NY 10034","Manhattan","4961 Broadway","New York","10034","New York","US","https://www.gardencafeinwood.com/","(212) 544-9480","+12125449480","40.8681653","-73.920528"
"Baby Crab","Seafood restaurant","5740 Broadway Unit C, Bronx, NY 10463","West Bronx","5740 Broadway Unit C","Bronx","10463","New York","US","http://thebabycrab.com/","(631) 602-7775","+16316027775","40.8827143","-73.9013539"
"Yummy Thai","Thai restaurant","4959 Broadway, New York, NY 10034","Manhattan","4959 Broadway","New York","10034","New York","US","https://www.yummythainy.com/","(917) 529-0811","+19175290811","40.8680872","-73.9205955"
"Tiny's Diner","Diner","3603 Riverdale Ave, Bronx, NY 10463","Riverdale","3603 Riverdale Ave","Bronx","10463","New York","US","http://www.tinysdiner.com/","(718) 708-7600","+17187087600","40.8867343","-73.9073063"
"Kingsbridge Social Club","Italian restaurant","3625 Kingsbridge Ave, Bronx, NY 10463","West Bronx","3625 Kingsbridge Ave","Bronx","10463","New York","US","https://www.kingsbridgesocialclub.com/","(347) 346-5180","+13473465180","40.884581","-73.901999"
"Shalon","Dominican restaurant","2734 Jerome Ave, Bronx, NY 10468","Fordham Manor","2734 Jerome Ave","Bronx","10468","New York","US",,"(718) 563-1636","+17185631636","40.8688906","-73.8960773"
"Mirador Restaurant","Dominican restaurant","44 W Kingsbridge Rd, Bronx, NY 10468","Fordham Manor","44 W Kingsbridge Rd","Bronx","10468","New York","US","https://miradorrestaurants.com/","(718) 450-3844","+17184503844","40.867681","-73.8994405"
